Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
272	27200	638	1000	0.9294903006195735	621	17	0.9021538461538388	0.8761755485893417	21.387063002586366
273	27300	642	1000	0.929453409989037	625	17	0.9021538461538389	0.8753894080996885	21.432122135162352
274	27400	643	1000	0.9255030187479786	626	17	0.9021538461538391	0.8786936236391913	21.48577776749929
275	27500	642	1000	0.9281370387524026	625	17	0.9023076923076856	0.881619937694704	21.53442983229955
276	27600	637	1000	0.9176435613708372	621	16	0.9029999999999928	0.8948194662480377	21.580848681926728
277	27700	640	1000	0.9222693817436819	625	15	0.902999999999993	0.8875	21.624475049972535
278	27800	643	1000	0.9286354621479503	628	15	0.90292307692307	0.880248833592535	21.6696808497111
279	27900	645	1000	0.9190817629163432	630	15	0.903076923076916	0.8775193798449612	21.713047583897907
280	28000	647	1000	0.933651587814485	632	15	0.9033076923076855	0.8778979907264297	21.761726299921673
281	28100	654	1000	0.9373971475504268	639	15	0.9033846153846085	0.8700305810397554	21.804727268218993
282	28200	652	1000	0.9240794297929223	637	15	0.9038461538461469	0.8726993865030674	21.847645298639932
